chimei,davis_family,genus,lat,lon,Geological period,花粉vs大型化石,文献,source,Age.min,Age.max
富良野盆：地北海道中富良野町宇文,Haloragaceae,Haloragis,43.37222222,142.4305556,Holocene,pollen,32_89,japan_glacial_fossil,,
富良野盆：地北海道中富良野町宇文,Compositae,Artemisia,43.37222222,142.4305556,Holocene,pollen,32_89,japan_glacial_fossil,,
富良野盆：地北海道中富良野町宇文,Betulaceae,Carpinus,43.37222222,142.4305556,Holocene,pollen,32_89,japan_glacial_fossil,,
富良野盆：地北海道中富良野町宇文,Rutaceae,Phellodendron,43.37222222,142.4305556,Holocene,pollen,32_89,japan_glacial_fossil,,
富良野盆：地北海道中富良野町宇文,Fagaceae,Castanea,43.37222222,142.4305556,Holocene,pollen,32_89,japan_glacial_fossil,,
富良野盆：地北海道中富良野町宇文,Sapindaceae,Acer,43.37222222,142.4305556,Holocene,pollen,32_89,japan_glacial_fossil,,
富良野盆：地北海道中富良野町宇文,Betulaceae,Corylus,43.37222222,142.4305556,Holocene,pollen,32_89,japan_glacial_fossil,,
富良野盆：地北海道中富良野町宇文,Fagaceae,Quercus,43.37222222,142.4305556,Last glacial period,pollen,32_89,japan_glacial_fossil,,
富良野盆：地北海道中富良野町宇文,Betulaceae,Betula,43.37222222,142.4305556,Last glacial period,pollen,32_89,japan_glacial_fossil,,
富良野盆：地北海道中富良野町宇文,Betulaceae,Alnus,43.37222222,142.4305556,Last glacial period,pollen,32_89,japan_glacial_fossil,,
富良野盆：地北海道中富良野町宇文,Myricaceae,Myrica,43.37222222,142.4305556,Last glacial period,pollen,32_89,japan_glacial_fossil,,
富良野盆：地北海道中富良野町宇文,Ulmaceae,Ulmus,43.37222222,142.4305556,Last glacial period,pollen,32_89,japan_glacial_fossil,,
富良野盆：地北海道中富良野町宇文,Juglandaceae,Juglans,43.37222222,142.4305556,Last glacial period,pollen,32_89,japan_glacial_fossil,,
富良野盆：地北海道中富良野町宇文,Salicaceae,Salix,43.37222222,142.4305556,Last glacial period,pollen,32_89,japan_glacial_fossil,,
富良野盆：地北海道中富良野町宇文,Compositae,Artemisia,43.37222222,142.4305556,Last glacial period,pollen,32_89,japan_glacial_fossil,,
富良野盆：地北海道中富良野町宇文,Sapindaceae,Acer,43.37222222,142.4305556,Last glacial period,pollen,32_89,japan_glacial_fossil,,
富良野盆：地北海道中富良野町宇文,Anacardiaceae,Rhus,43.37222222,142.4305556,Last glacial period,pollen,32_89,japan_glacial_fossil,,
富良野盆：地北海道中富良野町宇文,Polygonaceae,Polygonum,43.37222222,142.4305556,Last glacial period,pollen,32_89,japan_glacial_fossil,,
富良野盆：地北海道中富良野町宇文,Betulaceae,Carpinus,43.37222222,142.4305556,Last glacial period,pollen,32_89,japan_glacial_fossil,,
,Adoxaceae,Viburnum,43.42,144.13,Holocene,pollen,PANGAEA.785247,PANGAEA,,
Japan(Hokkaido I.),Betulaceae,Alnus,43.4375,142.575,Pleistocene,pollen,3611,Palynodata,,
Japan(Hokkaido I.),Betulaceae,Betula,43.4375,142.575,Pleistocene,pollen,3611,Palynodata,,
Japan(Hokkaido I.),Fagaceae,Fagus,43.4375,142.575,Pleistocene,pollen,3611,Palynodata,,
Japan(Hokkaido I.),Ulmaceae,Zelkova,43.4375,142.575,Pleistocene,pollen,3611,Palynodata,,
Uryu-Numa Moor,Sapindaceae,Acer,43.698215,141.60376,Holocene,pollen,10336,neotoma,,
Uryu-Numa Moor,Sapindaceae,Aesculus,43.698215,141.60376,Holocene,pollen,10336,neotoma,,
Uryu-Numa Moor,Betulaceae,Alnus,43.698215,141.60376,Holocene,pollen,10336,neotoma,,
Uryu-Numa Moor,Compositae,Artemisia,43.698215,141.60376,Holocene,pollen,10336,neotoma,,
Uryu-Numa Moor,Betulaceae,Betula,43.698215,141.60376,Holocene,pollen,10336,neotoma,,
Uryu-Numa Moor,Betulaceae,Carpinus,43.698215,141.60376,Holocene,pollen,10336,neotoma,,
Uryu-Numa Moor,Fagaceae,Castanea,43.698215,141.60376,Holocene,pollen,10336,neotoma,,
Uryu-Numa Moor,Cercidiphyllaceae,Cercidiphyllum,43.698215,141.60376,Holocene,pollen,10336,neotoma,,
Uryu-Numa Moor,Ranunculaceae,Clematis,43.698215,141.60376,Holocene,pollen,10336,neotoma,,
Uryu-Numa Moor,Cornaceae,Cornus,43.698215,141.60376,Holocene,pollen,10336,neotoma,,
Uryu-Numa Moor,Betulaceae,Corylus,43.698215,141.60376,Holocene,pollen,10336,neotoma,,
Uryu-Numa Moor,Fagaceae,Fagus,43.698215,141.60376,Holocene,pollen,10336,neotoma,,
Uryu-Numa Moor,Oleaceae,Fraxinus,43.698215,141.60376,Holocene,pollen,10336,neotoma,,
Uryu-Numa Moor,Haloragaceae,Haloragis,43.698215,141.60376,Holocene,pollen,10336,neotoma,,
Uryu-Numa Moor,Juglandaceae,Juglans,43.698215,141.60376,Holocene,pollen,10336,neotoma,,
Uryu-Numa Moor,Rutaceae,Phellodendron,43.698215,141.60376,Holocene,pollen,10336,neotoma,,
Uryu-Numa Moor,Juglandaceae,Platycarya,43.698215,141.60376,Holocene,pollen,10336,neotoma,,
Uryu-Numa Moor,Rosaceae,Potentilla,43.698215,141.60376,Holocene,pollen,10336,neotoma,,
Uryu-Numa Moor,Rosaceae,Prunus,43.698215,141.60376,Holocene,pollen,10336,neotoma,,
Uryu-Numa Moor,Juglandaceae,Pterocarya,43.698215,141.60376,Holocene,pollen,10336,neotoma,,
Uryu-Numa Moor,Fagaceae,Quercus,43.698215,141.60376,Holocene,pollen,10336,neotoma,,
Uryu-Numa Moor,Salicaceae,Salix,43.698215,141.60376,Holocene,pollen,10336,neotoma,,
Uryu-Numa Moor,Rosaceae,Sorbus,43.698215,141.60376,Holocene,pollen,10336,neotoma,,
Uryu-Numa Moor,Styracaceae,Styrax,43.698215,141.60376,Holocene,pollen,10336,neotoma,,
Uryu-Numa Moor,Malvaceae,Tilia,43.698215,141.60376,Holocene,pollen,10336,neotoma,,
Uryu-Numa Moor,Ulmaceae,Ulmus,43.698215,141.60376,Holocene,pollen,10336,neotoma,,
Uryu-Numa Moor,Adoxaceae,Viburnum,43.698215,141.60376,Holocene,pollen,10336,neotoma,,
Uryu-Numa Moor,Vitaceae,Vitis,43.698215,141.60376,Holocene,pollen,10336,neotoma,,
秩父別湿原,Betulaceae,Betula,43.775928,141.961212,Holocene,pollen,Fo002,japan_glacial_fossil,,
秩父別湿原,Fagaceae,Quercus,43.775928,141.961212,Holocene,pollen,Fo002,japan_glacial_fossil,,
秩父別湿原,Ulmaceae,Ulmus,43.775928,141.961212,Holocene,pollen,Fo002,japan_glacial_fossil,,
秩父別湿原,Juglandaceae,Juglans,43.775928,141.961212,Holocene,pollen,Fo002,japan_glacial_fossil,,
秩父別湿原,Betulaceae,Alnus,43.775928,141.961212,Holocene,pollen,Fo002,japan_glacial_fossil,,
秩父別湿原,Myricaceae,Myrica,43.775928,141.961212,Holocene,pollen,Fo002,japan_glacial_fossil,,
秩父別湿原,Aquifoliaceae,Ilex,43.775928,141.961212,Holocene,pollen,Fo002,japan_glacial_fossil,,
秩父別湿原,Compositae,Artemisia,43.775928,141.961212,Holocene,pollen,Fo002,japan_glacial_fossil,,
秩父別湿原,Fagaceae,Fagus,43.775928,141.961212,Holocene,pollen,Fo002,japan_glacial_fossil,,
秩父別湿原,Betulaceae,Carpinus,43.775928,141.961212,Holocene,pollen,Fo002,japan_glacial_fossil,,
秩父別湿原,Cannabaceae,Celtis,43.775928,141.961212,Holocene,pollen,Fo002,japan_glacial_fossil,,
秩父別湿原,Malvaceae,Tilia,43.775928,141.961212,Holocene,pollen,Fo002,japan_glacial_fossil,,
秩父別湿原,Juglandaceae,Pterocarya,43.775928,141.961212,Holocene,pollen,Fo002,japan_glacial_fossil,,
秩父別湿原,Oleaceae,Fraxinus,43.775928,141.961212,Holocene,pollen,Fo002,japan_glacial_fossil,,
秩父別湿原,Symplocaceae,Symplocos,43.775928,141.961212,Holocene,pollen,Fo002,japan_glacial_fossil,,
秩父別湿原,Betulaceae,Corylus,43.775928,141.961212,Holocene,pollen,Fo002,japan_glacial_fossil,,
秩父別湿原,Salicaceae,Salix,43.775928,141.961212,Holocene,pollen,Fo002,japan_glacial_fossil,,
秩父別湿原,Oleaceae,Ligustrum,43.775928,141.961212,Holocene,pollen,Fo002,japan_glacial_fossil,,
秩父別湿原,Betulaceae,Betula,43.775928,141.961212,Last glacial period,pollen,Fo002,japan_glacial_fossil,,
秩父別湿原,Fagaceae,Quercus,43.775928,141.961212,Last glacial period,pollen,Fo002,japan_glacial_fossil,,
秩父別湿原,Ulmaceae,Ulmus,43.775928,141.961212,Last glacial period,pollen,Fo002,japan_glacial_fossil,,
秩父別湿原,Juglandaceae,Juglans,43.775928,141.961212,Last glacial period,pollen,Fo002,japan_glacial_fossil,,
秩父別湿原,Betulaceae,Alnus,43.775928,141.961212,Last glacial period,pollen,Fo002,japan_glacial_fossil,,
秩父別湿原,Myricaceae,Myrica,43.775928,141.961212,Last glacial period,pollen,Fo002,japan_glacial_fossil,,
秩父別湿原,Compositae,Artemisia,43.775928,141.961212,Last glacial period,pollen,Fo002,japan_glacial_fossil,,
秩父別湿原,Fagaceae,Fagus,43.775928,141.961212,Last glacial period,pollen,Fo002,japan_glacial_fossil,,
秩父別湿原,Betulaceae,Carpinus,43.775928,141.961212,Last glacial period,pollen,Fo002,japan_glacial_fossil,,
秩父別湿原,Cannabaceae,Celtis,43.775928,141.961212,Last glacial period,pollen,Fo002,japan_glacial_fossil,,
秩父別湿原,Malvaceae,Tilia,43.775928,141.961212,Last glacial period,pollen,Fo002,japan_glacial_fossil,,
秩父別湿原,Juglandaceae,Pterocarya,43.775928,141.961212,Last glacial period,pollen,Fo002,japan_glacial_fossil,,
秩父別湿原,Oleaceae,Fraxinus,43.775928,141.961212,Last glacial period,pollen,Fo002,japan_glacial_fossil,,
秩父別湿原,Symplocaceae,Symplocos,43.775928,141.961212,Last glacial period,pollen,Fo002,japan_glacial_fossil,,
秩父別湿原,Betulaceae,Corylus,43.775928,141.961212,Last glacial period,pollen,Fo002,japan_glacial_fossil,,
秩父別湿原,Salicaceae,Salix,43.775928,141.961212,Last glacial period,pollen,Fo002,japan_glacial_fossil,,
秩父別湿原,Oleaceae,Ligustrum,43.775928,141.961212,Last glacial period,pollen,Fo002,japan_glacial_fossil,,
剣淵盆地：北海道上川郡和寒町北原,Fagaceae,Quercus,44.05,142.3833333,Holocene,pollen,32_89,japan_glacial_fossil,,
剣淵盆地：北海道上川郡和寒町北原,Betulaceae,Betula,44.05,142.3833333,Holocene,pollen,32_89,japan_glacial_fossil,,
剣淵盆地：北海道上川郡和寒町北原,Juglandaceae,Juglans,44.05,142.3833333,Holocene,pollen,32_89,japan_glacial_fossil,,
剣淵盆地：北海道上川郡和寒町北原,Ulmaceae,Ulmus,44.05,142.3833333,Holocene,pollen,32_89,japan_glacial_fossil,,
剣淵盆地：北海道上川郡和寒町北原,Betulaceae,Corylus,44.05,142.3833333,Holocene,pollen,32_89,japan_glacial_fossil,,
剣淵盆地：北海道上川郡和寒町北原,Betulaceae,Carpinus,44.05,142.3833333,Holocene,pollen,32_89,japan_glacial_fossil,,
剣淵盆地：北海道上川郡和寒町北原,Sapindaceae,Acer,44.05,142.3833333,Holocene,pollen,32_89,japan_glacial_fossil,,
剣淵盆地：北海道上川郡和寒町北原,Oleaceae,Fraxinus,44.05,142.3833333,Holocene,pollen,32_89,japan_glacial_fossil,,
剣淵盆地：北海道上川郡和寒町北原,Aquifoliaceae,Ilex,44.05,142.3833333,Holocene,pollen,32_89,japan_glacial_fossil,,
剣淵盆地：北海道上川郡和寒町北原,Betulaceae,Alnus,44.05,142.3833333,Holocene,pollen,32_89,japan_glacial_fossil,,
剣淵盆地：北海道上川郡和寒町北原,Myricaceae,Myrica,44.05,142.3833333,Holocene,pollen,32_89,japan_glacial_fossil,,
剣淵盆地：北海道上川郡和寒町北原,Compositae,Artemisia,44.05,142.3833333,Holocene,pollen,32_89,japan_glacial_fossil,,
剣淵盆地：北海道上川郡和寒町北原,Rosaceae,Sorbus,44.05,142.3833333,Holocene,pollen,32_89,japan_glacial_fossil,,
剣淵盆地：北海道上川郡和寒町北原,Hydrangeaceae,Hydrangea,44.05,142.3833333,Holocene,pollen,32_89,japan_glacial_fossil,,
剣淵盆地：北海道上川郡和寒町北原,Styracaceae,Styrax,44.05,142.3833333,Holocene,pollen,32_89,japan_glacial_fossil,,
剣淵盆地：北海道上川郡和寒町北原,Rutaceae,Phellodendron,44.05,142.3833333,Holocene,pollen,32_89,japan_glacial_fossil,,
剣淵盆地：北海道上川郡和寒町北原,Cannabaceae,Celtis,44.05,142.3833333,Holocene,pollen,32_89,japan_glacial_fossil,,
剣淵盆地：北海道上川郡和寒町北原,Polygonaceae,Polygonum,44.05,142.3833333,Holocene,pollen,32_89,japan_glacial_fossil,,
,Sapindaceae,Acer,44.05,142.383,Holocene,pollen,PANGAEA.872874,PANGAEA,,
,Betulaceae,Alnus,44.05,142.383,Holocene,pollen,PANGAEA.872874,PANGAEA,,
,Compositae,Artemisia,44.05,142.383,Holocene,pollen,PANGAEA.872874,PANGAEA,,
,Betulaceae,Betula,44.05,142.383,Holocene,pollen,PANGAEA.872874,PANGAEA,,
,Betulaceae,Corylus,44.05,142.383,Holocene,pollen,PANGAEA.872874,PANGAEA,,
,Celastraceae,Euonymus,44.05,142.383,Holocene,pollen,PANGAEA.872874,PANGAEA,,
,Oleaceae,Fraxinus,44.05,142.383,Holocene,pollen,PANGAEA.872874,PANGAEA,,
,Aquifoliaceae,Ilex,44.05,142.383,Holocene,pollen,PANGAEA.872874,PANGAEA,,
,Myricaceae,Myrica,44.05,142.383,Holocene,pollen,PANGAEA.872874,PANGAEA,,
,Fagaceae,Quercus,44.05,142.383,Holocene,pollen,PANGAEA.872874,PANGAEA,,
,Salicaceae,Salix,44.05,142.383,Holocene,pollen,PANGAEA.872874,PANGAEA,,
,Ulmaceae,Ulmus,44.05,142.383,Holocene,pollen,PANGAEA.872874,PANGAEA,,
剣淵盆地：北海道上川郡和寒町北原,Fagaceae,Quercus,44.05,142.3833333,Last glacial period,pollen,32_89,japan_glacial_fossil,,
剣淵盆地：北海道上川郡和寒町北原,Betulaceae,Betula,44.05,142.3833333,Last glacial period,pollen,32_89,japan_glacial_fossil,,
剣淵盆地：北海道上川郡和寒町北原,Juglandaceae,Juglans,44.05,142.3833333,Last glacial period,pollen,32_89,japan_glacial_fossil,,
剣淵盆地：北海道上川郡和寒町北原,Ulmaceae,Ulmus,44.05,142.3833333,Last glacial period,pollen,32_89,japan_glacial_fossil,,
剣淵盆地：北海道上川郡和寒町北原,Betulaceae,Carpinus,44.05,142.3833333,Last glacial period,pollen,32_89,japan_glacial_fossil,,
剣淵盆地：北海道上川郡和寒町北原,Sapindaceae,Acer,44.05,142.3833333,Last glacial period,pollen,32_89,japan_glacial_fossil,,
剣淵盆地：北海道上川郡和寒町北原,Aquifoliaceae,Ilex,44.05,142.3833333,Last glacial period,pollen,32_89,japan_glacial_fossil,,
剣淵盆地：北海道上川郡和寒町北原,Betulaceae,Alnus,44.05,142.3833333,Last glacial period,pollen,32_89,japan_glacial_fossil,,
剣淵盆地：北海道上川郡和寒町北原,Myricaceae,Myrica,44.05,142.3833333,Last glacial period,pollen,32_89,japan_glacial_fossil,,
剣淵盆地：北海道上川郡和寒町北原,Compositae,Artemisia,44.05,142.3833333,Last glacial period,pollen,32_89,japan_glacial_fossil,,
剣淵盆地：北海道上川郡和寒町北原,Betulaceae,Corylus,44.05,142.3833333,Last glacial period,pollen,32_89,japan_glacial_fossil,,
剣淵盆地：北海道上川郡和寒町北原,Polygonaceae,Polygonum,44.05,142.3833333,Last glacial period,pollen,32_89,japan_glacial_fossil,,
剣淵盆地：北海道上川郡和寒町北原,Caprifoliaceae,Lonicera,44.05,142.3833333,Last glacial period,pollen,32_89,japan_glacial_fossil,,
,Sapindaceae,Acer,44.05,142.383,Last glacial period,pollen,PANGAEA.872874,PANGAEA,,
,Betulaceae,Alnus,44.05,142.383,Last glacial period,pollen,PANGAEA.872874,PANGAEA,,
,Compositae,Artemisia,44.05,142.383,Last glacial period,pollen,PANGAEA.872874,PANGAEA,,
,Betulaceae,Betula,44.05,142.383,Last glacial period,pollen,PANGAEA.872874,PANGAEA,,
,Betulaceae,Corylus,44.05,142.383,Last glacial period,pollen,PANGAEA.872874,PANGAEA,,
,Celastraceae,Euonymus,44.05,142.383,Last glacial period,pollen,PANGAEA.872874,PANGAEA,,
,Aquifoliaceae,Ilex,44.05,142.383,Last glacial period,pollen,PANGAEA.872874,PANGAEA,,
,Caprifoliaceae,Lonicera,44.05,142.383,Last glacial period,pollen,PANGAEA.872874,PANGAEA,,
,Myricaceae,Myrica,44.05,142.383,Last glacial period,pollen,PANGAEA.872874,PANGAEA,,
,Polygonaceae,Polygonum,44.05,142.383,Last glacial period,pollen,PANGAEA.872874,PANGAEA,,
,Fagaceae,Quercus,44.05,142.383,Last glacial period,pollen,PANGAEA.872874,PANGAEA,,
,Anacardiaceae,Rhus,44.05,142.383,Last glacial period,pollen,PANGAEA.872874,PANGAEA,,
,Salicaceae,Salix,44.05,142.383,Last glacial period,pollen,PANGAEA.872874,PANGAEA,,
,Ulmaceae,Ulmus,44.05,142.383,Last glacial period,pollen,PANGAEA.872874,PANGAEA,,
風連,Betulaceae,Betula,44.290712,142.424569,Holocene,pollen,Fo002,japan_glacial_fossil,,
風連,Fagaceae,Quercus,44.290712,142.424569,Holocene,pollen,Fo002,japan_glacial_fossil,,
風連,Ulmaceae,Ulmus,44.290712,142.424569,Holocene,pollen,Fo002,japan_glacial_fossil,,
風連,Juglandaceae,Juglans,44.290712,142.424569,Holocene,pollen,Fo002,japan_glacial_fossil,,
風連,Betulaceae,Carpinus,44.290712,142.424569,Holocene,pollen,Fo002,japan_glacial_fossil,,
風連,Oleaceae,Fraxinus,44.290712,142.424569,Holocene,pollen,Fo002,japan_glacial_fossil,,
風連,Malvaceae,Tilia,44.290712,142.424569,Holocene,pollen,Fo002,japan_glacial_fossil,,
風連,Betulaceae,Corylus,44.290712,142.424569,Holocene,pollen,Fo002,japan_glacial_fossil,,
風連,Fagaceae,Fagus,44.290712,142.424569,Holocene,pollen,Fo002,japan_glacial_fossil,,
風連,Salicaceae,Salix,44.290712,142.424569,Holocene,pollen,Fo002,japan_glacial_fossil,,
風連,Betulaceae,Alnus,44.290712,142.424569,Holocene,pollen,Fo002,japan_glacial_fossil,,
風連,Aquifoliaceae,Ilex,44.290712,142.424569,Holocene,pollen,Fo002,japan_glacial_fossil,,
風連,Oleaceae,Ligustrum,44.290712,142.424569,Holocene,pollen,Fo002,japan_glacial_fossil,,
風連,Myricaceae,Myrica,44.290712,142.424569,Holocene,pollen,Fo002,japan_glacial_fossil,,
風連,Compositae,Artemisia,44.290712,142.424569,Holocene,pollen,Fo002,japan_glacial_fossil,,
風連,Betulaceae,Betula,44.290712,142.424569,Last glacial period,pollen,Fo002,japan_glacial_fossil,,
風連,Fagaceae,Quercus,44.290712,142.424569,Last glacial period,pollen,Fo002,japan_glacial_fossil,,
風連,Ulmaceae,Ulmus,44.290712,142.424569,Last glacial period,pollen,Fo002,japan_glacial_fossil,,
風連,Juglandaceae,Juglans,44.290712,142.424569,Last glacial period,pollen,Fo002,japan_glacial_fossil,,
風連,Betulaceae,Alnus,44.290712,142.424569,Last glacial period,pollen,Fo002,japan_glacial_fossil,,
風連,Aquifoliaceae,Ilex,44.290712,142.424569,Last glacial period,pollen,Fo002,japan_glacial_fossil,,
風連,Myricaceae,Myrica,44.290712,142.424569,Last glacial period,pollen,Fo002,japan_glacial_fossil,,
風連,Compositae,Artemisia,44.290712,142.424569,Last glacial period,pollen,Fo002,japan_glacial_fossil,,
Japan(Hokkaido I.),Sapindaceae,Acer,44.92626,142.047276,Pleistocene,pollen,20631,Palynodata,,
Japan(Hokkaido I.),Betulaceae,Alnus,44.92626,142.047276,Pleistocene,pollen,20631,Palynodata,,
Japan(Hokkaido I.),Compositae,Artemisia,44.92626,142.047276,Pleistocene,pollen,20631,Palynodata,,
Japan(Hokkaido I.),Betulaceae,Betula,44.92626,142.047276,Pleistocene,pollen,20631,Palynodata,,
Japan(Hokkaido I.),Betulaceae,Carpinus,44.92626,142.047276,Pleistocene,pollen,20631,Palynodata,,
Japan(Hokkaido I.),Juglandaceae,Carya,44.92626,142.047276,Pleistocene,pollen,20631,Palynodata,,
Japan(Hokkaido I.),Fagaceae,Castanea,44.92626,142.047276,Pleistocene,pollen,20631,Palynodata,,
Japan(Hokkaido I.),Betulaceae,Corylus,44.92626,142.047276,Pleistocene,pollen,20631,Palynodata,,
Japan(Hokkaido I.),Fagaceae,Fagus,44.92626,142.047276,Pleistocene,pollen,20631,Palynodata,,
Japan(Hokkaido I.),Oleaceae,Fraxinus,44.92626,142.047276,Pleistocene,pollen,20631,Palynodata,,
Japan(Hokkaido I.),Aquifoliaceae,Ilex,44.92626,142.047276,Pleistocene,pollen,20631,Palynodata,,
Japan(Hokkaido I.),Juglandaceae,Juglans,44.92626,142.047276,Pleistocene,pollen,20631,Palynodata,,
Japan(Hokkaido I.),Myricaceae,Myrica,44.92626,142.047276,Pleistocene,pollen,20631,Palynodata,,
Japan(Hokkaido I.),Rutaceae,Phellodendron,44.92626,142.047276,Pleistocene,pollen,20631,Palynodata,,
Japan(Hokkaido I.),Polygonaceae,Polygonum,44.92626,142.047276,Pleistocene,pollen,20631,Palynodata,,
Japan(Hokkaido I.),Juglandaceae,Pterocarya,44.92626,142.047276,Pleistocene,pollen,20631,Palynodata,,
Japan(Hokkaido I.),Fagaceae,Quercus,44.92626,142.047276,Pleistocene,pollen,20631,Palynodata,,
Japan(Hokkaido I.),Salicaceae,Salix,44.92626,142.047276,Pleistocene,pollen,20631,Palynodata,,
Japan(Hokkaido I.),Styracaceae,Styrax,44.92626,142.047276,Pleistocene,pollen,20631,Palynodata,,
Japan(Hokkaido I.),Malvaceae,Tilia,44.92626,142.047276,Pleistocene,pollen,20631,Palynodata,,
Japan(Hokkaido I.),Ulmaceae,Ulmus,44.92626,142.047276,Pleistocene,pollen,20631,Palynodata,,
サロベツ,Betulaceae,Betula,45.110362,141.701899,Last glacial period,pollen,20_129,japan_glacial_fossil,,
サロベツ,Fagaceae,Quercus,45.110362,141.701899,Last glacial period,pollen,20_129,japan_glacial_fossil,,
サロベツ,Ulmaceae,Ulmus,45.110362,141.701899,Last glacial period,pollen,20_129,japan_glacial_fossil,,
サロベツ,Juglandaceae,Juglans,45.110362,141.701899,Last glacial period,pollen,20_129,japan_glacial_fossil,,
サロベツ,Betulaceae,Alnus,45.110362,141.701899,Last glacial period,pollen,20_129,japan_glacial_fossil,,
サロベツ,Aquifoliaceae,Ilex,45.110362,141.701899,Last glacial period,pollen,20_129,japan_glacial_fossil,,
サロベツ,Betulaceae,Corylus,45.110362,141.701899,Last glacial period,pollen,20_129,japan_glacial_fossil,,
サロベツ,Compositae,Artemisia,45.110362,141.701899,Last glacial period,pollen,20_129,japan_glacial_fossil,,
サロベツ,Polygonaceae,Polygonum,45.110362,141.701899,Last glacial period,pollen,20_129,japan_glacial_fossil,,
サロベツ,Chloranthaceae,Chloranthus,45.110362,141.701899,Last glacial period,pollen,20_129,japan_glacial_fossil,,
利尻島北部の姫沼,Fagaceae,Quercus,45.23333333,141.25,Holocene,pollen,Fo003,japan_glacial_fossil,,
利尻島北部の姫沼,Betulaceae,Betula,45.23333333,141.25,Holocene,pollen,Fo003,japan_glacial_fossil,,
久種湖,Fagaceae,Quercus,45.43333333,141.0333333,Holocene,pollen,Fo003,japan_glacial_fossil,,
久種湖,Betulaceae,Alnus,45.43333333,141.0333333,Holocene,pollen,Fo003,japan_glacial_fossil,,
久種湖,Betulaceae,Betula,45.43333333,141.0333333,Holocene,pollen,Fo003,japan_glacial_fossil,,
久種湖,Ulmaceae,Ulmus,45.43333333,141.0333333,Holocene,pollen,Fo003,japan_glacial_fossil,,
